Season,Week,Tm_name,Date,Win,OT,Home,Opp_Name,Tm_Pts,Opp_Pts,Spread,Total,Actual_Total,Div_Game
2022,1,DAL,11-Sep,0,0,1,TAM,3,19,2,50,22,0
2022,2,DAL,18-Sep,1,0,1,CIN,20,17,7,42,37,0
2022,3,DAL,26-Sep,1,0,0,NYG,23,16,1,39,39,1
2022,4,DAL,2-Oct,1,0,1,WAS,25,10,-3,41.5,35,1
2022,5,DAL,9-Oct,1,0,0,RAM,22,10,5.5,42,32,0
2022,6,DAL,16-Oct,0,0,0,PHI,17,26,6.5,42,43,1
2022,7,DAL,23-Oct,1,0,1,DET,24,6,-6.5,49,30,0
2022,8,DAL,30-Oct,1,0,1,CHI,49,29,-10,42.5,78,0
2022,10,DAL,13-Nov,0,1,0,GNB,28,31,-4,44.5,59,0
2022,11,DAL,20-Nov,1,0,0,MIN,40,3,-1.5,48.5,43,0
2022,12,DAL,24-Nov,1,0,1,NYG,28,20,-10,45.5,48,2
2022,13,DAL,4-Dec,1,0,1,CLT,54,19,-10.5,44.5,73,0
2022,14,DAL,11-Dec,1,0,1,HTX,27,23,-17,44,50,0
2022,15,DAL,18-Dec,0,1,0,JAX,34,40,-4,48,74,0
2022,16,DAL,24-Dec,1,0,1,PHI,40,34,-4.5,47,74,2
2022,17,DAL,29-Dec,1,0,0,OTI,27,13,-12.5,39.5,40,0
2022,18,DAL,8-Jan,0,0,0,WAS,6,26,-7,40,32,2
2022,1,DEN,12-Sep,0,0,0,SEA,16,17,-6.5,44.5,33,0
2022,2,DEN,18-Sep,1,0,1,HTX,16,9,-10,45.5,25,0
2022,3,DEN,25-Sep,1,0,1,SFO,11,10,1.5,44.5,21,0
2022,4,DEN,2-Oct,0,0,0,RAI,23,32,2.5,45.5,55,1
2022,5,DEN,6-Oct,0,1,1,CLT,9,12,-3,42,21,0
2022,6,DEN,17-Oct,0,1,0,SDG,16,19,4.5,45.5,35,1
2022,7,DEN,23-Oct,0,0,1,NYJ,9,16,1.5,37,25,0
2022,8,DEN,30-Oct,1,0,0,JAX,21,17,2,40.5,38,0
2022,10,DEN,13-Nov,0,0,0,OTI,10,17,2.5,39,27,0
2022,11,DEN,20-Nov,0,1,1,RAI,16,22,-2.5,41,38,2
2022,12,DEN,27-Nov,0,0,0,CAR,10,23,-1,36,33,0
2022,13,DEN,4-Dec,0,0,0,RAV,9,10,9.5,39.5,19,0
2022,14,DEN,11-Dec,0,0,1,KAN,28,34,8.5,44,62,1
2022,15,DEN,18-Dec,1,0,1,CRD,24,15,-1.5,36.5,39,0
2022,16,DEN,25-Dec,0,0,0,RAM,14,51,-3,36.5,65,0
2022,17,DEN,1-Jan,0,0,0,KAN,24,27,12.5,45,51,2
2022,18,DEN,8-Jan,1,0,1,SDG,31,28,-3,39.5,59,2
2022,1,DET,11-Sep,0,0,1,PHI,35,38,6,48.5,73,0
2022,2,DET,18-Sep,1,0,1,WAS,36,27,-1.5,48.5,63,0
2022,3,DET,25-Sep,0,0,0,MIN,24,28,6,52.5,52,1
2022,4,DET,2-Oct,0,0,1,SEA,45,48,-3.5,48,93,0
2022,5,DET,9-Oct,0,0,0,NWE,0,29,3,45.5,29,0
2022,7,DET,23-Oct,0,0,0,DAL,6,24,6.5,49,30,0
2022,8,DET,30-Oct,0,0,1,MIA,27,31,3.5,51.5,58,0
2022,9,DET,6-Nov,1,0,1,GNB,15,9,3.5,49.5,24,1
2022,10,DET,13-Nov,1,0,0,CHI,31,30,2.5,48.5,61,1
2022,11,DET,20-Nov,1,0,0,NYG,31,18,3,44.5,49,0
2022,12,DET,24-Nov,0,0,1,BUF,25,28,9.5,54.5,53,0
2022,13,DET,4-Dec,1,0,1,JAX,40,14,-1,51,54,0
2022,14,DET,11-Dec,1,0,1,MIN,34,23,-2,51.5,57,2
2022,15,DET,18-Dec,1,0,0,NYJ,20,17,1,43.5,37,0
2022,16,DET,24-Dec,0,0,0,CAR,23,37,-2.5,43.5,60,0
2022,17,DET,1-Jan,1,0,1,CHI,41,10,-6,52.5,51,2
2022,18,DET,8-Jan,1,0,0,GNB,20,16,5,49,36,2
2022,1,GNB,11-Sep,0,0,0,MIN,7,23,2.5,46,30,1
2022,2,GNB,18-Sep,1,0,1,CHI,27,10,-10,41.5,37,1
2022,3,GNB,25-Sep,1,0,0,TAM,14,12,1,42,26,0
2022,4,GNB,2-Oct,1,1,1,NWE,27,24,-9.5,40,51,0
2022,5,GNB,9-Oct,0,0,1,NYG,22,27,-8,41.5,49,0
2022,6,GNB,16-Oct,0,0,1,NYJ,10,27,-7.5,45,37,0
2022,7,GNB,23-Oct,0,0,0,WAS,21,23,-4.5,41.5,44,0
2022,8,GNB,30-Oct,0,0,0,BUF,17,27,10.5,47,44,0
2022,9,GNB,6-Nov,0,0,0,DET,9,15,-3.5,49.5,24,1
2022,10,GNB,13-Nov,1,1,1,DAL,31,28,4,44.5,59,0
2022,11,GNB,17-Nov,0,0,1,OTI,17,27,-3,41,44,0
2022,12,GNB,27-Nov,0,0,0,PHI,33,40,6.5,46,73,0
2022,13,GNB,4-Dec,1,0,0,CHI,28,19,-4.5,45,47,2
2022,15,GNB,19-Dec,1,0,1,RAM,24,12,-7,39.5,36,0
2022,16,GNB,25-Dec,1,0,0,MIA,26,20,3.5,49.5,46,0
2022,17,GNB,1-Jan,1,0,1,MIN,41,17,-3,47.5,58,2
2022,18,GNB,8-Jan,0,0,1,DET,16,20,-5,49,36,2
2022,1,HTX,11-Sep,0,1,1,CLT,20,20,7,45.5,40,1
2022,2,HTX,18-Sep,0,0,0,DEN,9,16,10,45.5,25,0
2022,3,HTX,25-Sep,0,0,0,CHI,20,23,3,39,43,0
2022,4,HTX,2-Oct,0,0,1,SDG,24,34,6,45,58,0
2022,5,HTX,9-Oct,1,0,0,JAX,13,6,7,43.5,19,1
2022,7,HTX,23-Oct,0,0,0,RAI,20,38,7,46,58,0
2022,8,HTX,30-Oct,0,0,1,OTI,10,17,3.5,39,27,1
2022,9,HTX,3-Nov,0,0,1,PHI,17,29,13.5,45.5,46,0
2022,10,HTX,13-Nov,0,0,0,NYG,16,24,4.5,41,40,0
2022,11,HTX,20-Nov,0,0,1,WAS,10,23,3,41,33,0
2022,12,HTX,27-Nov,0,0,0,MIA,15,30,14,47,45,0
2022,13,HTX,4-Dec,0,0,1,CLE,14,27,8,46.5,41,0
2022,14,HTX,11-Dec,0,0,0,DAL,23,27,17,44,50,0
2022,15,HTX,18-Dec,0,1,1,KAN,24,30,14.5,48.5,54,0
2022,16,HTX,24-Dec,1,0,0,OTI,19,14,3,35.5,33,2
2022,17,HTX,1-Jan,0,0,1,JAX,3,31,3,43,34,2
2022,18,HTX,8-Jan,1,0,0,CLT,32,31,2.5,37.5,63,2
2022,1,CLT,11-Sep,0,1,0,HTX,20,20,-7,45.5,40,1
2022,2,CLT,18-Sep,0,0,0,JAX,0,24,-3,45,24,1
2022,3,CLT,25-Sep,1,0,1,KAN,20,17,5.5,51,37,0
2022,4,CLT,2-Oct,0,0,1,OTI,17,24,-3.5,43,41,1
2022,5,CLT,6-Oct,1,1,0,DEN,12,9,3,42,21,0
2022,6,CLT,16-Oct,1,0,1,JAX,34,27,-1.5,41,61,2
2022,7,CLT,23-Oct,0,0,0,OTI,10,19,2.5,41.5,29,2
2022,8,CLT,30-Oct,0,0,1,WAS,16,17,-3,39.5,33,0
2022,9,CLT,6-Nov,0,0,0,NWE,3,26,5,40.5,29,0
2022,10,CLT,13-Nov,1,0,0,RAI,25,20,4,41,45,0
2022,11,CLT,20-Nov,0,0,1,PHI,16,17,6.5,45.5,33,0
2022,12,CLT,28-Nov,0,0,1,PIT,17,24,-2.5,39.5,41,0
2022,13,CLT,4-Dec,0,0,0,DAL,19,54,10.5,44.5,73,0
2022,15,CLT,17-Dec,0,1,0,MIN,36,39,3.5,47.5,75,0
2022,16,CLT,26-Dec,0,0,1,SDG,3,20,4,45.5,23,0
2022,17,CLT,1-Jan,0,0,0,NYG,10,38,5.5,39,48,0
2022,18,CLT,8-Jan,0,0,1,HTX,31,32,-2.5,37.5,63,2
2022,1,JAX,11-Sep,0,0,0,WAS,22,28,3,43,50,0
2022,2,JAX,18-Sep,1,0,1,CLT,24,0,3,45,24,1
2022,3,JAX,25-Sep,1,0,0,SDG,38,10,3,42.5,48,0
2022,4,JAX,2-Oct,0,0,0,PHI,21,29,6.5,45.5,50,0
2022,5,JAX,9-Oct,0,0,1,HTX,6,13,-7,43.5,19,1
2022,6,JAX,16-Oct,0,0,0,CLT,27,34,1.5,41,61,2
2022,7,JAX,23-Oct,0,0,1,NYG,17,23,-3,43.5,40,0
2022,8,JAX,30-Oct,0,0,1,DEN,17,21,-2,40.5,38,0
2022,9,JAX,6-Nov,1,0,1,RAI,27,20,2.5,48,47,0
2022,10,JAX,13-Nov,0,0,0,KAN,17,27,9,51,44,0
2022,12,JAX,27-Nov,1,0,1,RAV,28,27,3.5,43,55,0
2022,13,JAX,4-Dec,0,0,0,DET,14,40,1,51,54,0
2022,14,JAX,11-Dec,1,0,0,OTI,36,22,3.5,41,58,1
2022,15,JAX,18-Dec,1,1,1,DAL,40,34,4,48,74,0
2022,16,JAX,22-Dec,1,0,0,NYJ,19,3,2,37,22,0
2022,17,JAX,1-Jan,1,0,0,HTX,31,3,-3,43,34,2
2022,18,JAX,7-Jan,1,0,1,OTI,20,16,-6.5,40,36,2
2022,1,KAN,11-Sep,1,0,0,CRD,44,21,-6.5,54,65,0
2022,2,KAN,15-Sep,1,0,1,SDG,27,24,-4,54,51,1
2022,3,KAN,25-Sep,0,0,0,CLT,17,20,-5.5,51,37,0
2022,4,KAN,2-Oct,1,0,0,TAM,41,31,1,46,72,0
2022,5,KAN,10-Oct,1,0,1,RAI,30,29,-7,51.5,59,1
2022,6,KAN,16-Oct,0,0,1,BUF,20,24,2.5,54,44,0
2022,7,KAN,23-Oct,1,0,0,SFO,44,23,-1,49,67,0
2022,9,KAN,6-Nov,1,1,1,OTI,20,17,-12.5,45.5,37,0
2022,10,KAN,13-Nov,1,0,1,JAX,27,17,-9,51,44,0
2022,11,KAN,20-Nov,1,0,0,SDG,30,27,-5,52.5,57,2
2022,12,KAN,27-Nov,1,0,1,RAM,26,10,-15.5,42,36,0
2022,13,KAN,4-Dec,0,0,0,CIN,24,27,-2.5,53,51,0
2022,14,KAN,11-Dec,1,0,0,DEN,34,28,-8.5,44,62,1
2022,15,KAN,18-Dec,1,1,0,HTX,30,24,-14.5,48.5,54,0
2022,16,KAN,24-Dec,1,0,1,SEA,24,10,-10,49.5,34,0
2022,17,KAN,1-Jan,1,0,1,DEN,27,24,-12.5,45,51,2
2022,18,KAN,7-Jan,1,0,0,RAI,31,13,-9,52.5,44,2
2022,1,SDG,11-Sep,1,0,1,RAI,24,19,-3.5,52.5,43,1
2022,2,SDG,15-Sep,0,0,0,KAN,24,27,4,54,51,1
2022,3,SDG,25-Sep,0,0,1,JAX,10,38,-3,42.5,48,0
2022,4,SDG,2-Oct,1,0,0,HTX,34,24,-6,45,58,0
2022,5,SDG,9-Oct,1,0,0,CLE,30,28,-1,47,58,0
2022,6,SDG,17-Oct,1,1,1,DEN,19,16,-4.5,45.5,35,1
2022,7,SDG,23-Oct,0,0,1,SEA,23,37,-4.5,50.5,60,0
2022,9,SDG,6-Nov,1,0,0,ATL,20,17,-3,49.5,37,0
2022,10,SDG,13-Nov,0,0,0,SFO,16,22,7.5,45,38,0
2022,11,SDG,20-Nov,0,0,1,KAN,27,30,5,52.5,57,2
2022,12,SDG,27-Nov,1,0,0,CRD,25,24,-2.5,48.5,49,0
2022,13,SDG,4-Dec,0,0,0,RAI,20,27,2.5,49.5,47,2
2022,14,SDG,11-Dec,1,0,1,MIA,23,17,3,53.5,40,0
2022,15,SDG,18-Dec,1,0,1,OTI,17,14,-3,46.5,31,0
2022,16,SDG,26-Dec,1,0,0,CLT,20,3,-4,45.5,23,0
2022,17,SDG,1-Jan,1,0,1,RAM,31,10,-6.5,41.5,41,0
2022,18,SDG,8-Jan,0,0,0,DEN,28,31,3,39.5,59,2
2022,1,RAM,8-Sep,0,0,1,BUF,10,31,2.5,52,41,0
2022,2,RAM,18-Sep,1,0,1,ATL,31,27,-10,46.5,58,0
2022,3,RAM,25-Sep,1,0,0,CRD,20,12,-3.5,48.5,32,1
2022,4,RAM,3-Oct,0,0,0,SFO,9,24,1.5,42.5,33,1
2022,5,RAM,9-Oct,0,0,1,DAL,10,22,-5.5,42,32,0
2022,6,RAM,16-Oct,1,0,1,CAR,24,10,-10,41.5,34,0
2022,8,RAM,30-Oct,0,0,1,SFO,14,31,-2.5,42,45,2
2022,9,RAM,6-Nov,0,0,0,TAM,13,16,3,42.5,29,0
2022,10,RAM,13-Nov,0,0,1,CRD,17,27,-2.5,39.5,44,2
2022,11,RAM,20-Nov,0,0,0,NOR,20,27,2.5,39,47,0
2022,12,RAM,27-Nov,0,0,0,KAN,10,26,15.5,42,36,0
2022,13,RAM,4-Dec,0,0,1,SEA,23,27,7,41,50,1
2022,14,RAM,8-Dec,1,0,1,RAI,17,16,6,44.5,33,0
2022,15,RAM,19-Dec,0,0,0,GNB,12,24,7,39.5,36,0
2022,16,RAM,25-Dec,1,0,1,DEN,51,14,3,36.5,65,0
2022,17,RAM,1-Jan,0,0,0,SDG,10,31,6.5,41.5,41,0
2022,18,RAM,8-Jan,0,1,0,SEA,16,19,6,41.5,35,2
2022,1,RAI,11-Sep,0,0,0,SDG,19,24,3.5,52.5,43,1
2022,2,RAI,18-Sep,0,1,1,CRD,23,29,-5.5,51.5,52,0
2022,3,RAI,25-Sep,0,0,0,OTI,22,24,-2,45.5,46,0
2022,4,RAI,2-Oct,1,0,1,DEN,32,23,-2.5,45.5,55,1
2022,5,RAI,10-Oct,0,0,0,KAN,29,30,7,51.5,59,1
2022,7,RAI,23-Oct,1,0,1,HTX,38,20,-7,46,58,0
2022,8,RAI,30-Oct,0,0,0,NOR,0,24,-1.5,49.5,24,0
2022,9,RAI,6-Nov,0,0,0,JAX,20,27,-2.5,48,47,0
2022,10,RAI,13-Nov,0,0,1,CLT,20,25,-4,41,45,0
2022,11,RAI,20-Nov,1,1,0,DEN,22,16,2.5,41,38,2
2022,12,RAI,27-Nov,1,1,0,SEA,40,34,4,47.5,74,0
2022,13,RAI,4-Dec,1,0,1,SDG,27,20,-2.5,49.5,47,2
2022,14,RAI,8-Dec,0,0,0,RAM,16,17,-6,44.5,33,0
2022,15,RAI,18-Dec,1,0,1,NWE,30,24,-1.5,45,54,0
2022,16,RAI,24-Dec,0,0,0,PIT,10,13,2,38,23,0
2022,17,RAI,1-Jan,0,1,1,SFO,34,37,9.5,42.5,71,0
2022,18,RAI,7-Jan,0,0,1,KAN,13,31,9,52.5,44,2
2022,1,MIA,11-Sep,1,0,1,NWE,20,7,-3,46,27,1
2022,2,MIA,18-Sep,1,0,0,RAV,42,38,3.5,44.5,80,0
2022,3,MIA,25-Sep,1,0,1,BUF,21,19,4.5,53,40,1
2022,4,MIA,29-Sep,0,0,0,CIN,15,27,3.5,47.5,42,0
2022,5,MIA,9-Oct,0,0,0,NYJ,17,40,-3.5,45,57,1
2022,6,MIA,16-Oct,0,0,1,MIN,16,24,3,45.5,40,0
2022,7,MIA,23-Oct,1,0,1,PIT,16,10,-7.5,44.5,26,0
2022,8,MIA,30-Oct,1,0,0,DET,31,27,-3.5,51.5,58,0
2022,9,MIA,6-Nov,1,0,0,CHI,35,32,-4,45.5,67,0
2022,10,MIA,13-Nov,1,0,1,CLE,39,17,-3.5,49.5,56,0
2022,12,MIA,27-Nov,1,0,1,HTX,30,15,-14,47,45,0
2022,13,MIA,4-Dec,0,0,0,SFO,17,33,4.5,45.5,50,0
2022,14,MIA,11-Dec,0,0,0,SDG,17,23,-3,53.5,40,0
2022,15,MIA,17-Dec,0,0,0,BUF,29,32,7,43.5,61,2
2022,16,MIA,25-Dec,0,0,1,GNB,20,26,-3.5,49.5,46,0
2022,17,MIA,1-Jan,0,0,0,NWE,21,23,2.5,41,44,2
2022,18,MIA,8-Jan,1,0,1,NYJ,11,6,-3.5,37,17,2
2022,1,MIN,11-Sep,1,0,1,GNB,23,7,-2.5,46,30,1
2022,2,MIN,19-Sep,0,0,0,PHI,7,24,2.5,50.5,31,0
2022,3,MIN,25-Sep,1,0,1,DET,28,24,-6,52.5,52,1
2022,4,MIN,2-Oct,1,0,0,NOR,28,25,-3.5,42,53,0
2022,5,MIN,9-Oct,1,0,1,CHI,29,22,-7.5,44,51,1
2022,6,MIN,16-Oct,1,0,0,MIA,24,16,-3,45.5,40,0
2022,8,MIN,30-Oct,1,0,1,CRD,34,26,-3.5,48.5,60,0
2022,9,MIN,6-Nov,1,0,0,WAS,20,17,-3,43.5,37,0
2022,10,MIN,13-Nov,1,1,0,BUF,33,30,6.5,44.5,63,0
2022,11,MIN,20-Nov,0,0,1,DAL,3,40,1.5,48.5,43,0
2022,12,MIN,24-Nov,1,0,1,NWE,33,26,-2.5,42.5,59,0
2022,13,MIN,4-Dec,1,0,1,NYJ,27,22,-3,44.5,49,0
2022,14,MIN,11-Dec,0,0,0,DET,23,34,2,51.5,57,2
2022,15,MIN,17-Dec,1,1,1,CLT,39,36,-3.5,47.5,75,0
2022,16,MIN,24-Dec,1,0,1,NYG,27,24,-4,49.5,51,0
2022,17,MIN,1-Jan,0,0,0,GNB,17,41,3,47.5,58,2
2022,18,MIN,8-Jan,1,0,0,CHI,29,13,-7,42.5,42,2
2022,1,NWE,11-Sep,0,0,0,MIA,7,20,3,46,27,1
2022,2,NWE,18-Sep,1,0,0,PIT,17,14,-2.5,40.5,31,0
2022,3,NWE,25-Sep,0,0,1,RAV,26,37,2.5,44,63,0
2022,4,NWE,2-Oct,0,1,0,GNB,24,27,9.5,40,51,0
2022,5,NWE,9-Oct,1,0,1,DET,29,0,-3,45.5,29,0
2022,6,NWE,16-Oct,1,0,0,CLE,38,15,2.5,43,53,0
2022,7,NWE,24-Oct,0,0,1,CHI,14,33,-8.5,40.5,47,0
2022,8,NWE,30-Oct,1,0,0,NYJ,22,17,-2.5,40,39,1
2022,9,NWE,6-Nov,1,0,1,CLT,26,3,-5,40.5,29,0
2022,11,NWE,20-Nov,1,0,1,NYJ,10,3,-3.5,38,13,2
2022,12,NWE,24-Nov,0,0,0,MIN,26,33,2.5,42.5,59,0
2022,13,NWE,1-Dec,0,0,1,BUF,10,24,3.5,43.5,34,1
2022,14,NWE,12-Dec,1,0,0,CRD,27,13,-1.5,43.5,40,0
2022,15,NWE,18-Dec,0,0,0,RAI,24,30,1.5,45,54,0
2022,16,NWE,24-Dec,0,0,1,CIN,18,22,3,41.5,40,0
2022,17,NWE,1-Jan,1,0,1,MIA,23,21,-2.5,41,44,2
2022,18,NWE,8-Jan,0,0,0,BUF,23,35,7.5,43.5,58,2
2022,1,NOR,11-Sep,1,0,0,ATL,27,26,-5.5,43.5,53,1
2022,2,NOR,18-Sep,0,0,1,TAM,10,20,2.5,44,30,1
2022,3,NOR,25-Sep,0,0,0,CAR,14,22,-2.5,41,36,1
2022,4,NOR,2-Oct,0,0,1,MIN,25,28,3.5,42,53,0
2022,5,NOR,9-Oct,1,0,1,SEA,39,32,-5,45,71,0
2022,6,NOR,16-Oct,0,0,1,CIN,26,30,3,43,56,0
2022,7,NOR,20-Oct,0,0,0,CRD,34,42,2.5,44,76,0
2022,8,NOR,30-Oct,1,0,1,RAI,24,0,1.5,49.5,24,0
2022,9,NOR,7-Nov,0,0,1,RAV,13,27,1.5,46.5,40,0
2022,10,NOR,13-Nov,0,0,0,PIT,10,20,-1,40,30,0
2022,11,NOR,20-Nov,1,0,1,RAM,27,20,-2.5,39,47,0
2022,12,NOR,27-Nov,0,0,0,SFO,0,13,9,43,13,0
2022,13,NOR,5-Dec,0,0,0,TAM,16,17,3,41,33,2
2022,15,NOR,18-Dec,1,0,1,ATL,21,18,-4,43.5,39,2
2022,16,NOR,24-Dec,1,0,0,CLE,17,10,3,32,27,0
2022,17,NOR,1-Jan,1,0,0,PHI,20,10,5.5,41.5,30,0
2022,18,NOR,8-Jan,0,0,1,CAR,7,10,-3.5,41.5,17,2
2022,1,NYG,11-Sep,1,0,0,OTI,21,20,5,44,41,0
2022,2,NYG,18-Sep,1,0,1,CAR,19,16,-2,43.5,35,0
2022,3,NYG,26-Sep,0,0,1,DAL,16,23,-1,39,39,1
2022,4,NYG,2-Oct,1,0,1,CHI,20,12,-3,39,32,0
2022,5,NYG,9-Oct,1,0,0,GNB,27,22,8,41.5,49,0
2022,6,NYG,16-Oct,1,0,1,RAV,24,20,5.5,45.5,44,0
2022,7,NYG,23-Oct,1,0,0,JAX,23,17,3,43.5,40,0
2022,8,NYG,30-Oct,0,0,0,SEA,13,27,3,44.5,40,0
2022,10,NYG,13-Nov,1,0,1,HTX,24,16,-4.5,41,40,0
2022,11,NYG,20-Nov,0,0,1,DET,18,31,-3,44.5,49,0
2022,12,NYG,24-Nov,0,0,0,DAL,20,28,10,45.5,48,2
2022,13,NYG,4-Dec,0,1,1,WAS,20,20,2,40.5,40,1
2022,14,NYG,11-Dec,0,0,1,PHI,22,48,7,45,70,1
2022,15,NYG,18-Dec,1,0,0,WAS,20,12,4.5,40.5,32,2
2022,16,NYG,24-Dec,0,0,0,MIN,24,27,4,49.5,51,0
2022,17,NYG,1-Jan,1,0,1,CLT,38,10,-5.5,39,48,0
2022,18,NYG,8-Jan,0,0,0,PHI,16,22,16,42,38,2
2022,1,NYJ,11-Sep,0,0,1,RAV,9,24,6.5,44,33,0
2022,2,NYJ,18-Sep,1,0,0,CLE,31,30,6.5,39.5,61,0
2022,3,NYJ,25-Sep,0,0,1,CIN,12,27,6,45,39,0
2022,4,NYJ,2-Oct,1,0,0,PIT,24,20,3.5,41.5,44,0
2022,5,NYJ,9-Oct,1,0,1,MIA,40,17,3.5,45,57,1
2022,6,NYJ,16-Oct,1,0,0,GNB,27,10,7.5,45,37,0
2022,7,NYJ,23-Oct,1,0,0,DEN,16,9,-1.5,37,25,0
2022,8,NYJ,30-Oct,0,0,1,NWE,17,22,2.5,40,39,1
2022,9,NYJ,6-Nov,1,0,1,BUF,20,17,11,46,37,1
2022,11,NYJ,20-Nov,0,0,0,NWE,3,10,3.5,38,13,2
2022,12,NYJ,27-Nov,1,0,1,CHI,31,10,-7,38.5,41,0
2022,13,NYJ,4-Dec,0,0,0,MIN,22,27,3,44.5,49,0
2022,14,NYJ,11-Dec,0,0,0,BUF,12,20,10,43,32,2
2022,15,NYJ,18-Dec,0,0,1,DET,17,20,-1,43.5,37,0
2022,16,NYJ,22-Dec,0,0,1,JAX,3,19,-2,37,22,0
2022,17,NYJ,1-Jan,0,0,0,SEA,6,23,-1.5,42.5,29,0
2022,18,NYJ,8-Jan,0,0,0,MIA,6,11,3.5,37,17,2
2022,1,PHI,11-Sep,1,0,0,DET,38,35,-6,48.5,73,0
2022,2,PHI,19-Sep,1,0,1,MIN,24,7,-2.5,50.5,31,0
2022,3,PHI,25-Sep,1,0,0,WAS,24,8,-6,47.5,32,1
2022,4,PHI,2-Oct,1,0,1,JAX,29,21,-6.5,45.5,50,0
2022,5,PHI,9-Oct,1,0,0,CRD,20,17,-5,49,37,0
2022,6,PHI,16-Oct,1,0,1,DAL,26,17,-6.5,42,43,1
2022,8,PHI,30-Oct,1,0,1,PIT,35,13,-10.5,43,48,0
2022,9,PHI,3-Nov,1,0,0,HTX,29,17,-13.5,45.5,46,0
2022,10,PHI,14-Nov,0,0,1,WAS,21,32,-10.5,43.5,53,2
2022,11,PHI,20-Nov,1,0,0,CLT,17,16,-6.5,45.5,33,0
2022,12,PHI,27-Nov,1,0,1,GNB,40,33,-6.5,46,73,0
2022,13,PHI,4-Dec,1,0,1,OTI,35,10,-4,44,45,0
2022,14,PHI,11-Dec,1,0,0,NYG,48,22,-7,45,70,1
2022,15,PHI,18-Dec,1,0,0,CHI,25,20,-8.5,48.5,45,0
2022,16,PHI,24-Dec,0,0,0,DAL,34,40,4.5,47,74,2
2022,17,PHI,1-Jan,0,0,1,NOR,10,20,-5.5,41.5,30,0
2022,18,PHI,8-Jan,1,0,1,NYG,22,16,-16,42,38,2
2022,1,PIT,11-Sep,1,1,0,CIN,23,20,7,44,43,1
2022,2,PIT,18-Sep,0,0,1,NWE,14,17,2.5,40.5,31,0
2022,3,PIT,22-Sep,0,0,0,CLE,17,29,4.5,38.5,46,1
2022,4,PIT,2-Oct,0,0,1,NYJ,20,24,-3.5,41.5,44,0
2022,5,PIT,9-Oct,0,0,0,BUF,3,38,14,45.5,41,0
2022,6,PIT,16-Oct,1,0,1,TAM,20,18,9.5,46,38,0
2022,7,PIT,23-Oct,0,0,0,MIA,10,16,7.5,44.5,26,0
2022,8,PIT,30-Oct,0,0,0,PHI,13,35,10.5,43,48,0
2022,10,PIT,13-Nov,1,0,1,NOR,20,10,1,40,30,0
2022,11,PIT,20-Nov,0,0,1,CIN,30,37,3.5,40,67,2
2022,12,PIT,28-Nov,1,0,0,CLT,24,17,2.5,39.5,41,0
2022,13,PIT,4-Dec,1,0,0,ATL,19,16,1,43,35,0
2022,14,PIT,11-Dec,0,0,1,RAV,14,16,-1.5,36.5,30,1
2022,15,PIT,18-Dec,1,0,0,CAR,24,16,2.5,37.5,40,0
2022,16,PIT,24-Dec,1,0,1,RAI,13,10,-2,38,23,0
2022,17,PIT,1-Jan,1,0,0,RAV,16,13,2.5,35,29,2
2022,18,PIT,8-Jan,1,0,1,CLE,28,14,-2.5,40,42,2
2022,1,SEA,12-Sep,1,0,1,DEN,17,16,6.5,44.5,33,0
2022,2,SEA,18-Sep,0,0,0,SFO,7,27,9,40.5,34,1
2022,3,SEA,25-Sep,0,0,1,ATL,23,27,-1,42,50,0
2022,4,SEA,2-Oct,1,0,0,DET,48,45,3.5,48,93,0
2022,5,SEA,9-Oct,0,0,0,NOR,32,39,5,45,71,0
2022,6,SEA,16-Oct,1,0,1,CRD,19,9,2.5,50.5,28,1
2022,7,SEA,23-Oct,1,0,0,SDG,37,23,4.5,50.5,60,0
2022,8,SEA,30-Oct,1,0,1,NYG,27,13,-3,44.5,40,0
2022,9,SEA,6-Nov,1,0,0,CRD,31,21,2,49,52,2
2022,10,SEA,13-Nov,0,0,0,TAM,16,21,2.5,45,37,0
2022,12,SEA,27-Nov,0,1,1,RAI,34,40,-4,47.5,74,0
2022,13,SEA,4-Dec,1,0,0,RAM,27,23,-7,41,50,1
2022,14,SEA,11-Dec,0,0,1,CAR,24,30,-4,44.5,54,0
2022,15,SEA,15-Dec,0,0,1,SFO,13,21,3,43,34,2
2022,16,SEA,24-Dec,0,0,0,KAN,10,24,10,49.5,34,0
2022,17,SEA,1-Jan,1,0,1,NYJ,23,6,1.5,42.5,29,0
2022,18,SEA,8-Jan,1,1,1,RAM,19,16,-6,41.5,35,2
2022,1,SFO,11-Sep,0,0,0,CHI,10,19,-6,38,29,0
2022,2,SFO,18-Sep,1,0,1,SEA,27,7,-9,40.5,34,1
2022,3,SFO,25-Sep,0,0,0,DEN,10,11,-1.5,44.5,21,0
2022,4,SFO,3-Oct,1,0,1,RAM,24,9,-1.5,42.5,33,1
2022,5,SFO,9-Oct,1,0,0,CAR,37,15,-6.5,39.5,52,0
2022,6,SFO,16-Oct,0,0,0,ATL,14,28,-4.5,45,42,0
2022,7,SFO,23-Oct,0,0,1,KAN,23,44,1,49,67,0
2022,8,SFO,30-Oct,1,0,0,RAM,31,14,2.5,42,45,2
2022,10,SFO,13-Nov,1,0,1,SDG,22,16,-7.5,45,38,0
2022,11,SFO,21-Nov,1,0,0,CRD,38,10,-8,43,48,1
2022,12,SFO,27-Nov,1,0,1,NOR,13,0,-9,43,13,0
